Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
172.21.0.100-172.21.0.120-80-52918-6,172.21.0.120,52918,172.21.0.100,80,6,22/11/2022 02:59:26 PM,110032540,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.73961521,0.545293238,1864958.305,3928665.977,10005319,1,110032425,3236247.794,4749194.695,10005319,50,110032535,4584688.958,5091156.68,10012822,52,0,1,0,0,1120,800,0.318087722,0.227205516,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,1111.090909,2619.75993,9000,165,10001827.36,3365.373331,10005319,9993056,Mal_Mod2
172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.107,8805,172.21.0.110,8805,17,1/11/2022 13:31,119947874,1076,1078,59416,22568,56,16,55.21933086,5.535865128,56,16,20.93506494,1.273052811,683.4968997,17.95780057,55711.9712,56746.51896,159933,45,119838724,111477.8828,16961.23731,160294,236,119947874,111372.2136,17274.47141,160227,300,0,0,0,0,8608,8624,8.97056333,8.987237239,16,56,38.06960557,17.60984308,310.1065734,0,0,0,0,0,0,0,0,1,38.08727948,55.21933086,20.93506494,0,0,0,0,0,0,1076,59416,1078,22568,-1,-1,1076,0,0,0,0,0,0,0,0,0,Normal
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 02:17:57 PM,110014871,21,23,336,368,16,16,16,0,16,16,16,0,6.399134895,0.399945931,2558485.372,4702540.366,11002308,8,110014735,5500736.75,5643313.354,11002308,124,110014834,5000674.273,5606813.556,11002418,12,0,0,0,0,168,184,0.190883285,0.209062646,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,304.4,268.9032044,1032,124,11001157.4,615.9230111,11002308,11000421,Mal_Mod2
172.21.0.110-172.21.0.111-2152-2152-17,172.21.0.111,2152,172.21.0.110,2152,17,13/10/2022 01:03:18 AM,119807512,117,1,11700,100,100,100,100,0,100,100,100,0,98.49131998,0.9849132,1023995.829,1670.401053,1028173,1019644,118783795,1023998.233,1677.44471,1028173,1019644,0,0,0,0,0,0,0,0,0,936,8,0.976566478,0.008346722,100,100,100,0,0,0,0,0,0,0,0,0,0,0,100.8474576,100,100,0,0,0,0,0,0,117,11700,1,100,-1,-1,117,0,0,0,0,0,0,0,0,0,Normal
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 03:06:11 PM,110014824,21,23,336,368,16,16,16,0,16,16,16,0,6.399137629,0.399946102,2558484.279,4702525.112,11003329,11,110013530,5500676.5,5643353.233,11003408,78,110014813,5000673.318,5606740.934,11003349,16,0,0,0,0,168,184,0.190883367,0.209062735,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,337.8,347.3335893,1294,94,11001128.9,931.8196595,11003329,11000325,Mal_Mod2
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 03:22:30 PM,110013494,21,23,336,368,16,16,16,0,16,16,16,0,6.399214991,0.399950937,2558453.349,4702475.594,11001529,8,110013304,5500665.2,5643235.829,11001529,90,110013494,5000613.364,5606766.931,11001767,8,0,0,0,0,168,184,0.190885674,0.209065262,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,320.1,165.8221604,688,110,11001009.1,348.6409965,11001529,11000579,Mal_Mod2
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,1/11/2022 15:24,110015461,21,23,336,368,16,16,16,0,16,16,16,0,6.399100577,0.399943786,2558499.093,4702600.678,11002677,12,110015381,5500769.05,5643428.163,11002721,88,110015416,5000700.727,5606843.781,11002739,16,0,0,0,0,168,184,0.190882262,0.209061525,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,243.2,102.5364976,387,80,11001279.4,678.2166484,11002677,11000517,Mal_Mod
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 03:35:30 AM,110012913,21,23,336,368,16,16,16,0,16,16,16,0,6.399248786,0.399953049,2558439.837,4702402.02,11001495,7,110012389,5500619.45,5643179.862,11001616,103,110012913,5000586.955,5606610.435,11001620,70,0,0,0,0,168,184,0.190886683,0.209066367,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,397.7,61.96782319,463,276,11000863.5,333.8543428,11001495,11000348,Mal_Del
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 02:29:53 PM,110012658,21,23,336,368,16,16,16,0,16,16,16,0,6.399263619,0.399953976,2558433.907,4702467.099,11002116,13,110012564,5500628.2,5643237.682,11002116,147,110012626,5000573.909,5606708.592,11002387,27,0,0,0,0,168,184,0.190887125,0.209066851,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,276.7,112.0873172,445,94,11000974.4,549.7898993,11002116,11000105,Mal_Mod2
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,1/11/2022 14:50,110011333,21,23,336,368,16,16,16,0,16,16,16,0,6.399340693,0.399958793,2558403.093,4702391.354,11001778,20,110010971,5500548.55,5643180.996,11001907,31,110011121,5000505.5,5606586.574,11001944,20,0,0,0,0,168,184,0.190889424,0.209069369,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,279.6,114.4991024,510,158,11000807.6,518.6697086,11001778,11000140,Mal_Mod
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 03:02:20 PM,110017340,21,23,336,368,16,16,16,0,16,16,16,0,6.398991286,0.399936955,2558542.791,4702601.792,11002145,10,110016773,5500838.65,5643382.092,11002145,91,110017219,5000782.682,5606899.792,11002653,24,0,0,0,0,168,184,0.190879001,0.209057954,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,351.1,136.9942821,567,111,11001325.1,601.962245,11002145,11000395,Mal_Mod2
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 03:12:25 PM,110015102,21,23,336,368,16,16,16,0,16,16,16,0,6.399121459,0.399945091,2558490.744,4702491.699,11002104,13,110014604,5500730.2,5643263.336,11002104,69,110015029,5000683.136,5606775.56,11002341,13,0,0,0,0,168,184,0.190882884,0.209062207,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,351.2,145.4676749,678,201,11001075.4,592.623583,11002104,11000168,Mal_Mod2
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,1/11/2022 16:41,110017125,21,23,336,368,16,16,16,0,16,16,16,0,6.399003791,0.399937737,2558537.791,4702495.073,11002134,17,110016966,5500848.3,5643179.416,11002134,95,110016984,5000772,5606848.099,11002303,17,0,0,0,0,168,184,0.190879374,0.209058363,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,514.1,318.8142789,946,118,11001128.5,665.2455269,11002134,11000207,Mal_Mod
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 03:05:15 AM,110012387,22,22,352,352,16,16,16,0,16,16,16,0,6.399279383,0.399954961,2558427.605,4702354.693,11001192,70,110012272,5238679.619,5629614.053,11001262,95,110012225,5238677.381,5629935.232,11001569,72,0,0,0,0,176,176,0.199977481,0.199977481,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,22,352,22,352,-1,-1,22,0,424.7,71.26951974,535,280,11000766.3,313.7384084,11001192,11000336,Mal_Del
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 04:08:42 PM,110013936,21,23,336,368,16,16,16,0,16,16,16,0,6.399189281,0.39994933,2558463.628,4702527.576,11001688,12,110013711,5500685.55,5643366.084,11002000,49,110013936,5000633.455,5606720.135,11001839,14,0,0,0,0,168,184,0.190884908,0.209064423,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,256.4,110.9125782,457,155,11001112.7,516.3698179,11001688,11000225,Mal_Mod2
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 03:36:37 PM,110016841,21,23,336,368,16,16,16,0,16,16,16,0,6.39902031,0.399938769,2558531.186,4702548.453,11003783,6,110015861,5500793.05,5643330.826,11003783,196,110016841,5000765.5,5606814.603,11004444,17,0,0,0,0,168,184,0.190879867,0.209058902,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,361.7,238.4403256,886,156,11001217.7,1064.224919,11003783,11000303,Mal_Mod2
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 02:24:11 AM,110011964,21,23,336,368,16,16,16,0,16,16,16,0,6.399303988,0.399956499,2558417.767,4702327.255,11001313,11,110011534,5500576.7,5643018.732,11001313,102,110011813,5000536.955,5606592.964,11001682,70,0,0,0,0,168,184,0.190888329,0.20906817,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,437.7,134.6089398,633,140,11000707.2,360.3676518,11001313,11000194,Mal_Del
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 02:57:11 AM,110014289,22,22,352,352,16,16,16,0,16,16,16,0,6.399168748,0.399948047,2558471.837,4702493.256,11001396,10,110014279,5238775.19,5629816.714,11001423,109,110014158,5238769.429,5630042.559,11001559,69,0,0,0,0,176,176,0.199974023,0.199974023,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,22,352,22,352,-1,-1,22,0,328.7,96.66097684,441,135,11001059.3,338.6414197,11001396,11000277,Mal_Del
172.21.0.100-172.21.0.107-80-43186-6,172.21.0.107,43186,172.21.0.100,80,6,1/11/2022 13:09,110008356,35,25,1698,486,81,0,48.51428571,36.08435495,66,0,19.44,20.00849819,19.85303735,0.545413114,1864548.407,3928168.036,10003319,2,110008304,3235538.353,4748681.021,10003319,40,110008353,4583681.375,5089945.528,10003451,61,0,1,0,0,1120,800,0.31815765,0.227255464,0,81,36.8852459,33.43356515,1117.803279,0,0,0,1,1,0,0,0,0,37.5,48.51428571,19.44,0,0,0,0,0,0,35,1698,25,486,-1,501,23,0,358.2727273,355.5975509,1407,172,10000386.91,1428.20779,10003319,9997599,Normal
172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.110,8805,172.21.0.107,8805,17,4/10/2022 22:30,110010658,21,23,336,368,16,16,16,0,16,16,16,0,6.399379958,0.399961247,2558387.395,4702261.569,11000988,79,110010162,5500508.1,5642944.039,11000988,123,110010658,5000484.455,5606524.755,11001395,79,0,0,0,0,168,184,0.190890595,0.209070652,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,476,47.36853151,536,396,11000558.9,306.2491542,11000988,11000192,Normal
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 12:43:20 AM,110015972,21,23,336,368,16,16,16,0,16,16,16,0,6.399070855,0.399941928,2558510.977,4702485.718,11001777,17,110015392,5500769.6,5643206.183,11001794,229,110015691,5000713.227,5606790.233,11002060,36,0,0,0,0,168,184,0.190881375,0.209060553,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,446.2,135.6194021,580,229,11001084.9,487.3375399,11001777,11000397,Mal_Del
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 12:47:22 AM,110012467,21,23,336,368,16,16,16,0,16,16,16,0,6.399274729,0.399954671,2558429.465,4702380.003,11001240,57,110012075,5500603.75,5643096.242,11001240,369,110012376,5000562.545,5606655.106,11001559,57,0,0,0,0,168,184,0.190887456,0.209067214,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,395.4,25.36489262,440,369,11000813.6,321.8012499,11001240,11000271,Mal_Del
172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.110,8805,172.21.0.107,8805,17,1/11/2022 17:15,119985724,857,23,17887,373,21,16,20.87164527,0.791220059,21,16,16.2173913,1.04257207,152.1847716,7.334205859,136502.5301,30983.63487,191784,114,119845847,140006.8306,22247.82819,191784,2719,117588797,5344945.318,724006.2808,5537959,2107517,0,0,0,0,6856,184,7.142516388,0.191689471,16,21,20.75028377,1.089757286,1.187570942,0,0,0,0,0,0,0,0,0,20.77386364,20.87164527,16.2173913,0,0,0,0,0,0,857,17887,23,373,-1,-1,857,0,0,0,0,0,0,0,0,0,Normal
172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.107,8805,172.21.0.110,8805,17,1/11/2022 14:05,119962991,1027,1,57512,56,56,56,56,0,56,56,56,0,479.8813327,8.569309513,116809.1441,12647.0299,182129,84367,119850293,116813.1511,12652.54544,182129,84367,0,0,0,0,0,0,0,0,0,8216,8,8.560973609,0.008335904,56,56,56,0,0,0,0,0,0,0,0,0,0,0,56.05447471,56,56,0,0,0,0,0,0,1027,57512,1,56,-1,-1,1027,0,0,0,0,0,0,0,0,0,Normal
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 01:25:20 PM,110019129,21,23,336,368,16,16,16,0,16,16,16,0,6.398887234,0.399930452,2558584.395,4702679.666,11003416,2,110018961,5500948.05,5643562.884,11003416,28,110018989,5000863.136,5606933.016,11003643,16,0,0,0,0,168,184,0.190875898,0.209054555,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,363.2,289.5317292,1098,53,11001506.5,841.6712541,11003416,11000313,Mal_Mod2
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 05:17:17 PM,110017153,21,23,336,368,16,16,16,0,16,16,16,0,6.399002163,0.399937635,2558538.442,4702632.679,11002885,14,110016915,5500845.75,5643425.189,11002885,152,110017024,5000773.818,5606934.143,11003032,14,0,0,0,0,168,184,0.190879326,0.209058309,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,291.2,125.1006706,583,152,11001376.2,708.952404,11002885,11000099,Mal_Mod2
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,4/10/2022 21:02,119979348,1624,1624,29989,234244,21,16,18.466133,2.500540584,276,16,144.2389163,130.0281104,2202.320686,27.07132564,36950.83092,38115.0435,118463,6,119978887,73924.14479,15248.6273,118839,61,119978939,73924.17683,15247.91317,118909,99,0,0,0,0,12992,12992,13.53566282,13.53566282,16,276,81.33240997,111.3893465,12407.58651,0,0,0,0,0,0,0,0,1,81.35745074,18.466133,144.2389163,0,0,0,0,0,0,1624,29989,1624,234244,-1,-1,1624,0,0,0,0,0,0,0,0,0,Mal_Estab
172.21.0.100-172.21.0.120-80-34460-6,172.21.0.120,34460,172.21.0.100,80,6,4/10/2022 23:00,110008126,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.743996,0.545414254,1864544.508,3928075.987,10001063,13,110008029,3235530.265,4748550.135,10001063,99,110008113,4583671.375,5089851.479,10001297,191,0,1,0,0,1120,800,0.318158315,0.227255939,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,502.2727273,31.70202173,563,439,10000192.45,386.8266701,10001063,9999838,Mal_Estab
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 01:51:55 AM,110014526,21,23,336,368,16,16,16,0,16,16,16,0,6.399154963,0.399947185,2558477.349,4702442.229,11001379,56,110014071,5500703.55,5643181.399,11001488,153,110014386,5000653.909,5606716.994,11001750,56,0,0,0,0,168,184,0.190883884,0.209063301,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,437.1,81.3612657,640,374,11000973.2,296.4601528,11001379,11000519,Mal_Del
172.21.0.100-172.21.0.120-80-52918-6,172.21.0.120,52918,172.21.0.100,80,6,1/11/2022 17:03,110038177,35,25,1687,497,81,0,48.2,35.93032473,65,0,19.88,20.4416242,19.84765705,0.545265304,1865053.847,3929116.021,10008556,5,110038066,3236413.706,4749799.609,10008556,53,110038160,4584923.333,5091279.513,10009342,124,0,1,0,0,1120,800,0.318071427,0.227193877,0,81,36.86885246,33.27234858,1107.04918,0,0,0,1,1,0,0,0,0,37.48333333,48.2,19.88,0,0,0,0,0,0,35,1687,25,497,-1,501,23,0,568.3636364,281.4889954,1346,328,10002855.64,2262.645764,10008556,10000095,Mal_Mod
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,22/11/2022 02:40:09 PM,110021873,21,23,336,368,16,16,16,0,16,16,16,0,6.398727642,0.399920478,2558648.209,4702542.98,11002768,7,110021472,5501073.6,5643197.499,11002768,227,110021826,5000992.091,5607004.093,11004292,23,0,0,0,0,168,184,0.190871137,0.209049341,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,607.9,360.2821271,1453,254,11001324.9,752.3184092,11002768,11000432,Mal_Mod2
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 03:50:55 AM,110012121,21,23,336,368,16,16,16,0,16,16,16,0,6.399294856,0.399955928,2558421.419,4702347.165,11001125,68,110011593,5500579.65,5643065.769,11001125,102,110012121,5000550.955,5606608.191,11001528,70,0,0,0,0,168,184,0.190888057,0.209067872,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,433.5,65.81666456,572,328,11000746.6,213.6119015,11001125,11000485,Mal_Del
172.21.0.100-172.21.0.120-80-34460-6,172.21.0.120,34460,172.21.0.100,80,6,4/10/2022 19:52,110007292,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.74414569,0.545418389,1864530.373,3928044.757,10000913,4,110007129,3235503.794,4748513.389,10000913,46,110007273,4583636.375,5089822.863,10001243,110,0,1,0,0,1120,800,0.318160727,0.227257662,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,474.6363636,139.3271493,653,224,10000113.64,366.4656253,10000913,9999570,Mal_Estab
172.21.0.100-172.21.0.120-80-34460-6,172.21.0.120,34460,172.21.0.100,80,6,4/10/2022 19:42,110007458,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.74411589,0.545417566,1864533.186,3928034.62,10000725,9,110007305,3235508.971,4748496.992,10000725,77,110007444,4583643.5,5089809.675,10000978,213,0,1,0,0,1120,800,0.318160247,0.227257319,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,540.7272727,87.48153052,650,408,10000095.45,360.7739912,10000725,9999444,Mal_Estab
157.90.35.62-172.21.0.110-0-0-0,172.21.0.110,0,157.90.35.62,0,0,4/10/2022 22:08,119202019,119,121,0,0,0,0,0,0,0,0,0,0,0,2.013388716,498753.2176,485596.1244,988004,13736,118183839,1001557.958,509.4710747,1002583,999853,119202019,993350.1583,90159.57008,1015053,14173,0,0,0,0,0,0,0.998305238,1.015083478,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,119,0,121,0,-1,-1,0,0,0,0,0,0,0,0,0,0,Normal
172.21.0.100-172.21.0.120-80-36254-6,172.21.0.120,36254,172.21.0.100,80,6,12/10/2022 23:41,110036489,35,25,1687,497,81,0,48.2,35.93032473,65,0,19.88,20.4416242,19.84796152,0.545273668,1865025.237,3929060.05,10007030,6,110036360,3236363.529,4749733.372,10007030,89,110036474,4584853.083,5091146.987,10007315,111,0,1,0,0,1120,800,0.318076306,0.227197362,0,81,36.86885246,33.27234858,1107.04918,0,0,0,1,1,0,0,0,0,37.48333333,48.2,19.88,0,0,0,0,0,0,35,1687,25,497,-1,501,23,0,557.2727273,137.7890351,776,293,10002711.09,2316.562257,10007030,9999571,Mal_Del
172.21.0.100-172.21.0.107-80-43186-6,172.21.0.107,43186,172.21.0.100,80,6,22/11/2022 02:23:24 PM,110014666,35,25,1698,486,81,0,48.51428571,36.08435495,66,0,19.44,20.00849819,19.85189866,0.545381831,1864655.356,3928385.171,10003109,1,110014622,3235724.176,4748941.342,10003109,42,110014662,4583944.25,5090309.326,10003369,59,0,1,0,0,1120,800,0.318139402,0.22724243,0,81,36.8852459,33.43356515,1117.803279,0,0,0,1,1,0,0,0,0,37.5,48.51428571,19.44,0,0,0,0,0,0,35,1698,25,486,-1,501,23,0,362.4545455,312.2788381,1277,181,10000943.64,928.602097,10003109,9999704,Normal
172.21.0.100-172.21.0.120-80-52918-6,172.21.0.120,52918,172.21.0.100,80,6,22/11/2022 01:27:25 PM,110037124,35,25,1687,485,81,0,48.2,35.93032473,65,0,19.4,19.91230775,19.73879288,0.545270522,1865036,3929072.176,10006214,1,110036878,3236378.765,4749747.87,10006214,55,110037117,4584879.875,5091263.404,10008708,56,0,1,0,0,1120,800,0.318074471,0.227196051,0,81,36.67213115,33.2469153,1105.357377,0,0,0,1,1,0,0,0,0,37.28333333,48.2,19.4,0,0,0,0,0,0,35,1687,25,485,-1,501,23,0,590.5454545,994.3600317,3566,184,10002746.91,2520.695041,10006214,9997301,Mal_Mod2
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 03:57:42 AM,11001539,4,4,64,64,16,16,16,0,16,16,16,0,11.63473583,0.727170989,1571648.429,4157847.384,11000760,58,11001481,3667160.333,6351083.614,11000760,204,11001355,3667118.333,6351389.32,11001071,97,0,0,0,0,32,32,0.363585495,0.363585495,16,16,16,0,0,0,0,0,0,0,0,0,0,1,18,16,16,0,0,0,0,0,0,4,64,4,64,-1,-1,4,0,262,0,262,262,11000760,0,11000760,11000760,Mal_Del
172.21.0.107-172.21.0.110-8805-8805-17,172.21.0.107,8805,172.21.0.110,8805,17,22/11/2022 02:55:30 PM,119924318,22,1006,352,21016,16,16,16,0,21,16,20.89065606,0.731639043,178.1790412,8.57207293,116771.4878,25486.15324,164300,23,110438269,5258965.19,5198780.894,10582826,418758,119924318,119327.6796,18947.15309,164300,23,0,0,0,0,176,8048,0.183449032,8.388623899,16,21,20.78620019,1.012069211,1.024284088,0,0,0,0,0,0,0,0,45,20.80642023,16,20.89065606,0,0,0,0,0,0,22,352,1006,21016,-1,-1,22,0,0,0,0,0,0,0,0,0,Normal
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,13/10/2022 03:37:31 AM,110011031,21,23,336,368,16,16,16,0,16,16,16,0,6.399358261,0.399959891,2558396.07,4702304.249,11001189,18,110010540,5500527,5643004.674,11001189,165,110010914,5000496.091,5606555.74,11001349,40,0,0,0,0,168,184,0.190889948,0.209069943,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,409.4,145.048804,637,199,11000644.2,306.7097071,11001189,11000157,Mal_Del
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,1/11/2022 16:55,110019605,21,23,336,368,16,16,16,0,16,16,16,0,6.398859549,0.399928722,2558595.465,4702492.475,11002084,14,110018949,5500947.45,5643279.516,11002195,53,110019460,5000884.545,5606633.268,11002744,76,0,0,0,0,168,184,0.190875072,0.20905365,16,16,16,0,0,0,0,0,0,0,0,0,0,1,16.36363636,16,16,0,0,0,0,0,0,21,336,23,368,-1,-1,21,0,586.9,427.3727101,1540,186,11001181.5,664.1690297,11002084,11000052,Mal_Mod
172.21.0.110-172.21.0.120-8805-8805-17,172.21.0.110,8805,172.21.0.120,8805,17,4/10/2022 22:52,119999839,1579,1580,29159,227820,21,16,18.46675111,2.500570839,276,16,144.1898734,130.028552,2141.49454,26.32503532,37998.68239,39565.51916,142570,13,119950516,76014.26869,17147.58071,142889,27,119999839,75997.36479,17152.5643,142771,28,0,0,0,0,12632,12640,13.15835099,13.16668433,16,276,81.40981013,111.4348479,12417.72532,0,0,0,0,0,0,0,0,1,81.43558088,18.46675111,144.1898734,0,0,0,0,0,0,1579,29159,1580,227820,-1,-1,1579,0,0,0,0,0,0,0,0,0,Mal_Estab
